idPNN,radio 10,radio 14,radio 18,radio 2,radio 22,radio 26,radio 26.5,radio 30,radio 6
01010044,0.0103621146666667,0.0191909916666666,0.00995248966666658,0.0125858753333335,0.00975592600000004,0.0097382766666666,0.00969489133333327,0.015180917,0.0111385960000001
01010045,0.00724310533333337,0.0130882733333332,0.00703215800000001,0.00852885366666663,0.00695696433333333,0.00695138033333327,0.006940153,0.0100524513333335,0.00769855400000004
01010046,0.0212655896666667,0.0348155423333335,0.020240894,0.0255709860000001,0.0197456276666666,0.0196993439999999,0.0195806353333333,0.0293330053333333,0.023013964
01010047,0.00365715066666668,0.0104775723333333,0.00361914499999992,0.00480601399999999,0.00361708333333327,0.00361697833333335,0.003616932,0.00706139566666663,0.0039360303333334
01010048,0.0106117266666667,0.019291027,0.0104558909999999,0.012178599,0.0104103803333333,0.0104087603333334,0.0104059246666667,0.0145666576666666,0.0110723903333334
01010049,0.052620822,0.093553299,0.0503909929999999,0.0633869563333332,0.0492937250000001,0.0491937306666665,0.0489395793333333,0.0749491456666666,0.05661397
01010050,0.0149579253333334,0.0272710763333332,0.0142991806666667,0.0183553100000001,0.0139803223333333,0.013951683,0.0138785719999999,0.0221122126666667,0.0161694113333333
01010051,0.00535185400000001,0.0101151093333336,0.00503900800000005,0.00672212199999999,0.00487039166666658,0.00485370700000002,0.00480898533333333,0.00806597600000021,0.00587796999999993
01010053,0.0786487866666666,0.140744529333333,0.0751034503333333,0.0953789469999999,0.0732477746666666,0.0730666293333332,0.0726009073333334,0.113158095,0.0848705509999999
01010054,0.0125399963333334,0.0180989243333335,0.0122241623333333,0.0138557943333332,0.012063703,0.012049183,0.0120132193333333,0.0152867096666666,0.0130547716666666
01010055,0.0704980253333332,0.129320102333333,0.0691734386666666,0.082875057,0.0689353366666667,0.0689278176666667,0.0689167799999999,0.0998657553333331,0.0742811919999999
01010056,0.008266603,0.0125383296666666,0.00794429699999999,0.00964809266666648,0.00778664766666666,0.00777299399999994,0.0077382176666666,0.0107771906666667,0.00881103000000001
01010057,0.0384389459999999,0.064983473,0.038372873,0.0430437026666666,0.0383725926666667,0.0383725926666667,0.0383725926666667,0.0511953496666665,0.0393612549999999
02020001,0.0117347966666668,0.0189426053333333,0.0113722323333334,0.0135518836666666,0.0111890159999999,0.0111719173333333,0.0111297893333335,0.015624905,0.0123857493333333
02020002,0.0457629659999999,0.0811556419999999,0.0436211370000001,0.055489853,0.0424575149999999,0.0423404836666666,0.0420383093333332,0.0656278546666667,0.0494208863333333
02020004,0.016873691,0.0308288053333333,0.0162814906666666,0.0203471336666666,0.0160134313333333,0.015990262,0.0159316906666666,0.024510689,0.0180515113333333
02020005,0.00153833966666676,0.00277711933333317,0.00145413100000006,0.0018846633333333,0.0014052783333333,0.00140020666666666,0.00138691966666663,0.00223327199999993,0.0016722866666666
02020007,0.000248351666666591,0.000432170333333352,0.000237308999999963,0.000297401666666882,0.000231228666666657,0.000230613333333185,0.000229019333333265,0.000347901000000187,0.000266942666666751
02020008,0.00816288133333331,0.0139523743333332,0.00781739433333339,0.00972258766666659,0.00762888666666672,0.00760989333333328,0.00756075666666674,0.0113600833333335,0.00874878000000004
02020009,0.00941723333333336,0.0162452399999999,0.00899839733333333,0.0113167163333331,0.0087710046666668,0.00874819899999997,0.00868936033333326,0.0132799373333331,0.0101321713333334
02020010,0.0271576979999999,0.048344258,0.0259204393333334,0.0328157063333333,0.0252515496666666,0.025184541,0.02501147,0.038862757,0.0292695383333333
02020012,0.00416304966666677,0.00741900633333318,0.00397752700000002,0.00503767700000017,0.00388275266666671,0.00387378633333335,0.00385077033333329,0.00596670033333331,0.00448886633333319
02020014,0.00294808066666648,0.00502739466666628,0.00282156833333347,0.00351805766666668,0.00275200566666659,0.00274497333333331,0.00272672766666671,0.00411679933333316,0.00316183266666677
02020016,0.0329416636666666,0.057857312,0.0314270963333334,0.0397536276666669,0.0305961999999999,0.0305121426666666,0.0302940216666667,0.0468597813333333,0.035508211
02020017,0.00490041066666665,0.00854107299999988,0.00467962166666672,0.00590741366666651,0.00456010033333328,0.00454810533333338,0.00451708399999999,0.00696509333333339,0.00527812333333333
02020018,0.0108797863333335,0.0191266090000001,0.0104007279999999,0.0131257223333331,0.010149707,0.0101251339999999,0.0100622313333332,0.015464045,0.0117208013333333
02020020,0.00356202000000005,0.00615321133333343,0.00340391500000007,0.00426736933333327,0.00331757633333326,0.00330890799999994,0.00328643666666669,0.00500005033333347,0.00382888233333337
02020021,0.0210353509999999,0.0366756356666664,0.0201054473333333,0.0252828993333334,0.0196044423333335,0.0195543360000001,0.0194247526666666,0.0297460013333336,0.0226282150000001
02020022,0.0113065653333334,0.0198290476666668,0.0108261479999998,0.0136156326666666,0.0105786636666668,0.0105550946666666,0.010495073,0.0160596966666668,0.012160286
02020023,0.00558914533333328,0.00913653766666655,0.00541632000000003,0.00647185433333315,0.00532800433333339,0.00531933600000004,0.00529662333333321,0.00743866666666659,0.00591171799999997
02020024,0.00635496799999998,0.0107855606666666,0.00609449400000006,0.00754881700000002,0.00595287466666664,0.00593884866666649,0.00590185066666678,0.00883282366666682,0.00679633366666658
02020025,0.0176590460000001,0.0308535776666667,0.0168465050000001,0.0212827193333332,0.0163993086666666,0.0163540256666667,0.0162362666666666,0.0250326986666666,0.0190295526666668
02020026,0.00666934433333329,0.0118286273333332,0.00636158033333326,0.00805984899999989,0.0061929079999999,0.00617586699999991,0.00613163166666678,0.00951908299999996,0.00719206700000004
02020028,0.00432880366666681,0.00733789933333343,0.00413934099999991,0.00517095099999998,0.0040345386666667,0.00402387599999991,0.00399611533333333,0.00603143366666662,0.00464748266666663
02020029,0.0362099119999999,0.0667404036666666,0.0344876866666665,0.0442622360000001,0.033575115,0.0334853720000001,0.0332544126666666,0.0528889686666666,0.0392049293333332
02020031,0.00884377899999992,0.0148762946666668,0.00835980433333324,0.0107486996666667,0.00807538633333341,0.0080457603333333,0.00796547033333335,0.012433282,0.00960645633333353
02020033,0.020954944,0.0360480943333334,0.0200204033333333,0.0251154799999999,0.019506317,0.0194543136666667,0.0193192293333333,0.0294079956666666,0.0225295029999999
02020034,0.0201491136666666,0.0349132066666668,0.0193592303333334,0.0239828389999998,0.0189500300000001,0.018910188,0.018809016,0.0281961116666664,0.0215567526666667
02020037,0.00543934533333334,0.00952828100000013,0.00519534666666677,0.00655082466666671,0.00506477566666652,0.00505190399999996,0.00501852200000008,0.00771590133333329,0.0058571286666668
02020038,0.0160064303333333,0.0281111410000001,0.0152897516666667,0.019278368,0.014901349,0.014862353,0.0147628056666667,0.0227461256666667,0.0172296346666667
02020039,0.021449185,0.0382233836666668,0.0204825690000001,0.0259466576666664,0.0199583049999999,0.0199057033333334,0.0197703236666668,0.0307491920000001,0.0231193916666666
02020040,0.0052816846666666,0.00923394466666664,0.00506644900000001,0.00630019200000009,0.0049512303333333,0.00493978833333323,0.00491086999999997,0.00741878633333318,0.00565595199999994
02020041,0.00764821699999996,0.0132523126666667,0.00737665066666663,0.00910196100000019,0.00724687800000012,0.00723496433333337,0.00720562199999997,0.0107023249999999,0.00817209266666655
02030001,0.00833298233333327,0.0139391303333334,0.007951296,0.00993613333333328,0.00773236700000002,0.00771000600000001,0.00765081166666666,0.0115275263333334,0.00895551600000003
02030003,0.022243478,0.0406528236666665,0.0212948326666666,0.0270729219999999,0.0208481036666666,0.0208088026666666,0.0207105416666666,0.0323371633333332,0.0240050286666667
02030005,0.0233938556666667,0.0445420796666666,0.0223932513333333,0.0286735816666668,0.021915234,0.0218714250000001,0.0217609389999999,0.0347860206666665,0.025285076
02030007,0.0169237306666666,0.0337779946666667,0.0167106076666666,0.01996578,0.016691309,0.016690975,0.0166907093333333,0.0247969506666668,0.0177767043333334
02030008,0.010077806,0.017201483,0.00978803766666667,0.011839277,0.00967398800000006,0.00966477033333331,0.00964215599999998,0.0139355393333333,0.0106862756666667
02040001,0.00113867533333334,0.00200614433333338,0.00108571366666665,0.0013748116666669,0.001055841,0.00105272599999995,0.00104465633333332,0.00162388266666672,0.00122752366666664
02040002,0.000978246000000034,0.00171896533333338,0.000933774666666775,0.00118099866666673,0.000909527333333345,0.000907079333333338,0.000900756333333308,0.0013940483333333,0.00105415966666644
02050001,0.000664997333333436,0.00015009000000014,0.000631972999999989,0.00060013799999988,0.000591383999999954,0.000586143333333252,0.000571891333333278,0.000381054333333427,0.000660987999999918
02060001,0.00267113800000005,0.0059354410000001,0.00262560466666669,0.00349475166666672,0.00262268700000003,0.00262264166666661,0.00262264166666661,0.00451246266666662,0.00291868933333332
04120002,0.0630848299999999,0.102129504,0.063069186,0.0694931316666667,0.063069186,0.063069186,0.063069186,0.0834586720000001,0.0640364133333332
04120003,0.00161417699999996,0.00159282966666659,0.00162226633333332,0.000162466333333275,0.0016222723333333,0.0016222723333333,0.0016222723333333,0.00325698266666674,0.001415265
17100002,0.006926362,0.0048858190000001,0.006926362,0.00716840499999999,0.006926362,0.006926362,0.006926362,0.00577779799999994,0.00696611366666664
18100001,0.0390832433333334,0.070630014,0.037442129,0.0474404323333334,0.036666075,0.0365968883333333,0.0364232263333333,0.0565201240000001,0.0421218413333333
30120006,0.0276028316666667,0.0479142670000001,0.0269856776666667,0.0325499770000001,0.0268408626666666,0.0268350203333332,0.026823686,0.0385480183333334,0.0292239006666667
30120007,0.045084983,0.079244535,0.04494829,0.0507920870000001,0.0449473146666667,0.0449473146666667,0.0449473146666667,0.0609600256666666,0.0463004376666666
